File name
100,0.47142154,0.00085772394,0.058884107,0.13434577,0.25265682,0.24476601,0.105250314,0.50993025,-0.28788352,0.23970278,-0.28377357,-0.11755095,-0.019751046,0.10709199,-0.025282089,-0.21280491,0.028422186,0.40196612,-0.08928192,-0.45744812,-0.1337665,-0.295214,-0.21792974,-0.028699884,0.254755,-0.29189655,0.008229303,-0.16456543,-0.18036158,0.3540194,0.37772474,0.111182995,0.42264423,-0.12179895,-0.22298245,0.01010347,0.48729387,-0.20415084,-0.061578445,-0.3241317,-0.3229973,0.18139318,-0.1707975,0.17093304,0.467688,-0.30987564,-0.19841902,-0.0051906114,0.13711399,0.043676723,-0.06034272,0.068417996,-0.14490819,-0.29313585,0.17175663,-0.43463746,-0.13642111,-0.51941884,-0.41346198,0.049335606,-0.18170522,-0.23795441,0.1169235,-0.46316403,-0.7610884,-0.05609885,0.03639011,0.37820897,-0.15209986,0.48497233,0.0816142,0.5026506,-0.095697604,0.06120067,0.15506396,0.082233585,0.66431975,-0.23590602,-0.5295901,-0.054671995,0.15431526,-0.022648577,-0.064794764,0.6190087,-0.32045788,-0.17205353,0.011050172,0.3833493,0.16542582,0.016807834,0.067685984,0.38110122,0.14805953,-0.02021317,0.6503949,0.2131359,0.22179575,0.0024517772,0.6436862,-0.062722884,-0.66266215,0.5466434,0.11137955,-0.20993535,0.21274337,-0.12441662,-0.051567886,0.6139812,-0.38821876,-0.3092078,0.058391754,-0.42774713,-0.39281857,-0.097341634,0.27955964,-0.09977616,0.45316145,-0.77506614,-0.24051988,-0.36483946,-0.05486023,0.2691593,0.67219305,0.14939207,-0.26685762,0.10830257,0.07154846,0.3644623,-0.18697196,0.13860795,0.3116192,-0.47861752,-0.30456346,-0.21925281,-0.027488286,0.38482517,0.35761622,-0.1953072,-0.02278877,-0.01980257,0.20863003,-0.3230221,0.029064398,-0.028210107,0.07519842,-0.05488318,0.22103082,0.21607172,-0.04552398,-0.115388215,0.13912366,-0.459673,-0.080119334,0.24529904,-0.8548671,0.2938475,0.38347042,0.39420915,0.041719597,0.16737084,0.24367265,0.087500125,0.14983523,-0.06076697,0.17147478,0.08304875,0.1925198,0.09483712,0.032987155,-0.10658319,0.08828643,0.2328244,-0.13625361,0.40907225,0.0824938,-0.103201844,-0.51436967,0.5442894,-0.029170098,-0.028144114,-0.20912093,0.17294297,0.24069785,-0.06880161,0.26571035,0.1287155,0.3172864,0.13218436,0.29647502,0.047406077,0.13884611,-0.0055763107,-0.35885045,-0.2782619,0.48850113,0.16812831,0.266059,-0.67585176,-0.13712828,-0.046631698
1002,0.06000451,-0.008540223,-0.0071931547,0.042044297,0.071614765,-0.08762983,0.066187695,0.12634094,-0.0072217705,0.0074823587,0.0015572517,-0.030055134,0.0023753927,0.041975994,-0.030586839,0.033901446,0.0019086975,0.043470632,0.014006835,-0.13392338,0.039318155,-0.06500851,-0.022193827,-0.028861927,0.0021422552,-0.0029636286,-0.03465838,-0.04601999,-0.025463432,0.06204591,0.10683949,0.030131416,0.037692625,0.04785972,-0.0020463571,0.05604753,0.07623948,-0.03743153,-0.027531328,-0.1341098,-0.04004558,0.0064442814,-0.03177177,-0.0666162,0.13562518,-0.021274585,-0.039003,-0.09341341,0.035075754,-0.029657898,0.005090764,-0.04230036,-0.019575125,-0.05215401,0.07697698,-0.044857524,-0.03522512,-0.044267397,-0.11960906,-0.0347715,-0.07608683,-0.013479116,-0.0051567857,-0.038815625,-0.14601792,-0.02310025,0.037779406,0.1377083,-0.117922775,0.09913616,-0.0796092,-0.023959355,0.07770326,0.020424886,0.014730229,-0.023213144,0.060372006,-0.06461244,-0.16143823,0.031739887,-0.019323513,-0.014056912,-0.08472726,0.18598847,-0.034430966,-0.02738034,-0.0047384645,0.07620649,-0.033095233,-0.037297226,0.047735814,0.057762235,0.025308361,0.08773749,0.15008931,0.098495536,0.038289964,0.023723902,0.09030122,0.0383461,-0.0534005,0.124259405,0.023795724,0.0015388649,-0.0661766,-0.11519609,0.057546146,0.08520295,-0.06940959,-0.113890335,-0.0024865523,-0.060788278,-0.08333678,-0.04741795,0.04926447,-0.005366322,0.042867206,-0.13783638,-0.0111253075,-0.10828156,-0.035091482,0.14542021,0.0455813,-0.06393831,-0.049014542,0.026034325,-0.05792683,-0.0025693388,-0.024484307,-0.005813591,-0.008169996,-0.018481473,0.020202557,0.016856847,-0.091564626,0.073387735,-0.063173294,-0.06541758,-0.050239682,-0.0834625,0.09812589,-0.09449933,-0.013415283,-0.035057034,0.017446369,-0.018799936,-0.10132952,0.041863542,0.03053929,0.030259956,-0.033336785,-0.081083626,0.046034746,0.03336624,-0.08550371,0.119346745,0.020280346,0.016135303,0.034301553,0.05876085,0.038216095,0.008278697,-0.02688073,0.03721079,-0.024300424,0.07039502,0.013096898,-0.071445584,-0.018196918,0.006830842,-0.07716036,0.04284413,0.0048868824,-0.10332764,0.052358206,0.05624032,-0.050302006,0.024063312,0.03959461,0.03252753,0.053000044,0.027615415,-0.03634113,0.049415175,0.0919243,0.06297623,0.008980627,0.036545638,0.121545844,-0.0044374513,0.02720994,-0.04214584,-0.110841826,-0.037852436,0.03916638,0.028393589,0.013158092,-0.0771337,0.055519123,-1.80264e-05
1003,-0.042671293,-0.014885747,-0.09764672,0.12237016,0.24049777,-0.37920743,0.3496315,0.22267775,0.13909656,-0.15693615,0.15530676,0.15156093,-0.23812397,-0.23320504,-0.16618249,0.12306698,-0.1294262,0.29229552,0.13863446,-0.10450318,0.15308222,-0.39315394,-0.12156918,-0.16200747,-0.13215186,0.19053502,-0.016977398,-0.043377023,0.13371056,0.35685077,0.345927,0.1910644,-0.024461197,0.29664612,0.4048715,0.469999,-0.033514343,-0.11259651,0.03993563,-0.43908066,-0.043692004,0.08204591,-0.106339805,-0.71989065,0.44853264,-0.18600886,-0.06993664,-0.5275738,0.0208508,-0.22120368,0.18816435,-0.08244531,0.1870928,0.0676985,0.24515548,0.16472256,-0.15655555,0.19890177,-0.5710683,-0.117969595,-0.29447526,-0.2915943,-0.045497537,-0.100237966,-0.15501714,-0.5346372,0.2831229,0.34905243,-0.3048876,0.29981473,-0.46514207,-0.20553882,0.08576665,0.11089401,-0.07744088,0.16730238,0.084168516,-0.05793928,-0.32699567,0.2873298,-0.18452689,0.06490864,-0.38473263,0.6704305,-0.2381021,-0.13894105,-0.09064267,0.19760364,-0.1704414,-0.025703914,-0.05361472,-0.02790319,-0.18710193,0.20401178,0.12170696,0.07265823,-0.05919053,-0.050996676,0.2884353,0.19083251,-0.056776494,0.27046487,-0.16781147,-0.34403887,-0.22383863,-0.48559418,0.30237815,-0.12126256,-0.20595834,-0.36966282,0.24893054,-0.3512678,-0.4982103,-0.04601322,0.04928014,0.24812412,0.06287565,-0.41764456,0.11358909,-0.12414213,-0.17170219,0.31693658,-0.038311295,-0.16023949,-0.15830365,0.1918468,-0.14071266,-0.02141005,0.34418532,-0.25003204,-0.18664353,0.03346549,0.15370868,0.3024073,-0.15584019,-0.10753622,-0.044334445,-0.3678218,-0.3404364,-0.4273969,0.1372428,-0.3731584,-0.10254184,0.0052019376,-0.1702763,-0.09624682,-0.39565855,0.24503961,0.022890091,0.19162746,-0.14960155,-0.22617303,0.47168398,0.3980418,-0.21477959,0.57228154,0.030721175,-0.3238103,-0.19298713,-0.29489094,-0.120078616,0.11803118,-0.27524897,0.3849059,-0.32672733,0.278142,-0.041146934,-0.43630275,0.020981425,-0.14574882,-0.27032623,0.03723523,0.17475684,-0.5975047,0.13961194,0.26034915,-0.20563155,0.053290896,0.16494593,0.02531867,0.23178008,0.048027996,-0.091773465,0.17165789,0.42829016,0.30044314,-0.04733817,0.1885507,0.24463254,0.029248035,-0.0049551665,-0.18491478,-0.5653954,-0.17416677,0.09569472,0.2491492,-0.0442111,-0.19845611,0.47779873,0.1709587
101,0.37417924,-0.17993401,0.14958665,0.35074124,0.029042916,0.22594917,-0.10676901,1.1578656,-0.21383844,0.4444596,-0.18920724,-0.3392354,0.024701236,0.14701171,-0.1384041,-0.7021529,0.026106408,0.21674798,-0.20631687,-0.788552,-0.075779796,-0.22251327,-0.26597786,0.15042679,0.45964274,-0.26256764,0.033546776,-0.23047891,-0.51451206,0.39468727,0.349955,-0.020320248,0.7737417,-0.3219489,-0.61067486,-0.19302157,0.77061516,-0.37303618,-0.2876883,-0.24378508,-0.4901135,0.16111234,-0.13233809,0.47765255,0.5127038,-0.46468908,-0.3050975,0.018213274,0.16250047,0.43399027,-0.25795898,0.068540275,-0.12029419,-0.6446217,0.22488832,-0.8049148,0.049384356,-0.77358437,-0.7356114,0.29197752,-0.3516124,-0.39127567,0.18712337,-1.0908889,-1.4984378,0.052637305,-0.05941027,0.8495102,-0.4822318,0.6780277,0.26045513,0.7626436,-0.013428709,-0.05446884,0.48336366,0.28172967,0.8389323,-0.071936354,-1.0299667,-0.03132024,-0.16909854,0.02834869,-0.009987243,1.2882808,-0.51484334,0.22338101,0.3291649,0.6892513,0.24618633,0.07104208,0.061482426,0.6524679,0.58760536,-0.058454297,1.260175,0.6942766,0.07867741,-0.3265813,0.6967675,-0.018494235,-1.1946281,0.87968063,0.14370874,0.018297797,0.0036373222,-0.22623569,-0.3336965,0.8532183,-0.6743508,-0.46085668,0.2416691,-0.6179544,-0.23462486,-0.23204209,0.4780755,-0.31270123,0.72654426,-0.97528726,-0.32572848,-0.51946986,0.035427775,0.16343956,1.0480815,0.073989406,-0.13694786,0.25840774,-0.114959165,0.8151817,-0.43656322,0.37580204,0.797419,-0.64600796,-0.1604432,-0.7126057,0.3029979,0.6773504,0.2523778,-0.18757854,0.03061386,-0.0077429255,0.2733171,-0.9468789,-0.09977158,0.014625364,0.19437134,0.06964413,0.32966486,0.38392174,0.017587548,-0.13097872,0.44181487,-0.38443628,-0.114349745,0.3357227,-1.1911728,0.5141287,0.5711927,0.8980598,-0.18081804,0.598314,0.39224836,0.6186459,0.21723574,-0.25202486,0.1563421,0.077895485,0.5237286,0.13908535,0.15179412,0.40417558,-0.0047920663,0.26643482,-0.07864262,0.7419731,0.3039207,-0.30380723,-0.760214,0.51425874,0.089845695,0.32525903,-0.3145961,0.20109285,0.2513845,-0.040187497,0.21948706,0.16732956,0.109576695,-0.11494497,0.682841,0.16212054,0.6057725,0.059682176,-0.18507716,-0.3382141,0.71025866,0.10282534,0.57887995,-1.0483289,-0.745964,-0.5380679
1013,0.010575116,0.015446256,-0.05602932,0.1617634,0.32963938,-0.4099711,0.14452381,0.55164796,0.018874466,0.17710704,0.09934997,-0.10378067,0.19721335,0.13613224,-0.22627057,-0.037186272,0.11414944,-0.14408034,0.26164714,-0.4045573,0.3322249,-0.28227752,0.16326594,-0.088857055,-0.18045251,0.07428911,-0.24478789,-0.16943213,-0.021679545,0.42995617,0.29671672,0.1467342,0.10671499,0.37804553,-0.079129964,0.4200798,0.16718209,0.0013803081,-0.17182848,-0.23462851,0.07686196,-0.10385553,0.09726609,-0.030673347,0.16444345,0.16962259,-0.009420416,-0.5039592,0.22957738,-0.18263225,-0.10534284,-0.2715658,0.066416234,0.20947832,0.13880485,-0.110006526,0.011780368,-0.02390428,-0.48428375,-0.07373282,-0.15915386,-0.062385753,-0.10222423,-0.29252145,-0.5436516,-0.23839195,0.34068105,0.4822125,-0.5494728,0.33607784,-0.43526846,-0.49879643,0.27813312,-0.08192864,-0.058373433,-0.22782491,0.09911819,-0.06285072,-0.36579138,0.13817331,-0.26032132,0.04212586,-0.32438794,0.52808017,-0.26093256,0.16743316,-0.23009568,0.40752333,-0.110193186,-0.23959109,0.4955118,0.036870815,0.04913151,0.12582648,0.30044073,0.29943678,0.16469842,0.06198106,0.06334418,0.06287868,-0.10284459,0.39837787,0.13072062,-0.15506975,-0.1381652,-0.21137811,0.42250583,-0.03700458,-0.0014500064,-0.34836757,0.16138612,-0.42858917,0.112406045,-0.4301058,-0.04725555,-0.3015333,0.10737093,-0.2901125,-0.025978105,-0.32293922,-0.26502755,0.66154194,-0.08940078,-0.122783475,-0.06459471,-0.045328382,-0.34839058,-0.22418751,-0.16958536,-0.40296796,0.03979329,0.2449842,-0.043370537,0.027448747,-0.19370371,0.36635906,-0.38059008,0.05853415,-0.19482212,-0.46716818,0.09948082,-0.510506,-0.4140078,-0.110527895,-0.19408207,0.044705678,-0.34221053,0.24561533,0.102372505,0.2649749,-0.09083993,-0.20135045,0.39138216,-0.0056356033,-0.18125445,0.46559265,0.14327453,-0.064678416,0.0927176,0.49591497,-0.054373004,-0.18924075,0.083510935,-0.12571521,-0.2379453,0.31684414,-0.16683045,-0.27455392,-0.16101474,-0.0042497604,-0.20614749,0.38496464,0.15438956,-0.47043473,0.18264465,0.12620255,-0.2698285,-0.061908323,0.09122797,0.24488494,-0.086722925,0.075045474,-0.17255978,0.029404808,0.35715988,0.35057482,-0.32035923,-0.12556748,0.6751046,-0.030350398,0.108521424,-0.29270622,-0.026667,-0.19163784,0.034330186,0.21592641,0.21486886,0.0113316085,0.11326994,-0.10374736
1017,0.7439485,0.04900899,-0.48444712,0.17696843,0.3771193,-0.31672654,0.23908563,0.29696643,-0.0693674,0.48454866,-0.28129458,-0.38584155,0.114278935,0.40323198,-0.06669972,0.28346363,0.024241345,0.026388843,0.22153735,-0.8409661,0.122058935,-0.10099881,0.41372192,-0.15776065,-0.11439085,-0.32833123,-0.18543613,-0.62160444,-0.26321828,0.03765008,0.51388556,-0.16598283,-0.17532116,-0.13698635,0.13885637,0.35782817,0.32702866,-0.24453488,-0.11201492,-1.0404676,-0.15662852,-0.13671461,-0.36512375,0.246728,0.75425154,0.42072737,-0.38933346,-0.5764656,0.59588635,-0.5645297,0.069973424,-0.3495079,0.37099296,0.13052781,0.7650926,0.14373493,-0.07492572,-0.045498427,-0.37492293,-0.17546532,-0.14728278,0.16311078,-0.3152218,0.34582123,-0.22346236,0.38133314,-0.26195046,0.08313819,-0.7193894,0.12871061,-0.4357536,-0.30893525,0.70888126,0.1702592,-0.38123742,-0.4627086,0.18527676,-0.40572867,0.0022091267,0.15694462,-0.19088498,-0.33650655,-0.35266224,-0.021562878,0.17169218,-0.24270035,-0.21546115,0.4888847,0.09178967,-0.105054185,0.358635,0.34658507,0.18850346,0.7801657,0.18328549,0.6376056,0.21090984,0.1338193,0.11976868,0.07656955,-0.01613593,0.3214077,0.41870832,0.0947316,-0.22907194,-0.41992912,0.78454024,0.32384488,-0.46936715,-0.22883636,-0.22648741,-0.3779753,0.07105475,-0.6189323,-0.17233947,-0.39069527,-0.1594801,-0.8065336,0.2475594,-0.53582406,-0.04473773,0.45925874,-0.026756173,-0.44089532,0.09430814,-0.44189653,0.016856914,-0.27503094,-0.31060344,-0.8359131,-0.25966075,0.46490014,0.3728244,0.58934426,-0.5801499,0.5308302,-0.8872084,-0.483697,-0.53643763,-0.56841844,0.7194462,-0.23881479,-0.2448717,-0.13920806,-0.30970266,-0.28196505,-0.8563929,-0.14704318,0.15933885,0.103847,0.08224918,0.023560734,0.038148995,0.08142868,0.2613878,0.07369764,0.14445396,0.34433746,0.4851983,0.23716202,0.10419891,-0.39243558,-0.47315708,-0.1055503,-0.026059343,0.60338813,0.15694588,-0.29256922,-0.08030109,-0.12271118,-0.6439184,0.6534324,-0.124411486,-0.41408715,0.28179866,0.1495116,0.021685172,-0.2651807,-0.12561442,0.36776266,0.027553864,0.02600801,-0.2813671,0.56397086,0.39659783,0.5838585,0.4006291,0.31028235,0.82984966,-0.22704402,-0.32983392,0.2975145,-0.4186885,0.34611627,0.21231683,0.08274856,-0.04617936,-0.17548598,1.0996885,0.04025776
1018,0.61850774,-0.0013504322,0.08035833,0.17163295,0.32023725,0.35727906,0.14370292,0.6965349,-0.38469246,0.3248253,-0.37947422,-0.19096866,-0.002846229,0.113413304,-0.054690603,-0.3494921,0.06176235,0.5333566,-0.12289269,-0.62647265,-0.14459397,-0.3656522,-0.264246,0.00033745286,0.3262988,-0.36803526,0.016764728,-0.19527356,-0.26126745,0.4400058,0.50320524,0.1237315,0.595193,-0.19792183,-0.31055698,-0.054519672,0.65267104,-0.25603804,-0.06315228,-0.3902641,-0.43142292,0.25703853,-0.27396804,0.27307594,0.61869997,-0.45114663,-0.23019128,0.05605582,0.18153054,0.09631269,-0.102304414,0.112279415,-0.21637963,-0.45420423,0.22183247,-0.6112806,-0.19014187,-0.70662427,-0.5533876,0.08031178,-0.25202793,-0.34523356,0.17807719,-0.6524299,-1.0667015,-0.058040507,0.012243352,0.5243023,-0.20142044,0.6624113,0.14582038,0.69249564,-0.109362364,0.070795864,0.21363644,0.16063146,0.91024643,-0.302218,-0.74951327,-0.06259538,0.16812691,-0.030325737,-0.07100449,0.8392353,-0.4291462,-0.25304314,0.029979082,0.49427333,0.19030774,0.048274707,0.08377303,0.51446867,0.253565,-0.04272032,0.90732795,0.28681868,0.2820255,0.004131424,0.867348,-0.06876916,-0.92525494,0.7661794,0.14909805,-0.25670388,0.28476617,-0.17827757,-0.13179918,0.8221759,-0.53442955,-0.4163969,0.071235165,-0.5546096,-0.5333549,-0.13511735,0.3917899,-0.1352721,0.65837306,-1.0440812,-0.3289199,-0.49118507,-0.06409234,0.34449863,0.9494252,0.19849727,-0.32919648,0.16664311,0.06846388,0.5536866,-0.22932789,0.2501117,0.44935492,-0.64898956,-0.38036704,-0.33790895,-0.024529016,0.50418514,0.50027835,-0.28091383,0.0033544735,0.008519591,0.2693593,-0.482638,0.054601822,-0.038057406,0.080643326,-0.06757724,0.30112123,0.30018365,-0.07528488,-0.17978211,0.23058149,-0.59848833,-0.12600894,0.3497243,-1.1789699,0.36620787,0.54032695,0.54531324,0.061655015,0.21918066,0.32523757,0.1887768,0.19358468,-0.054782063,0.23185797,0.08956499,0.2792917,0.14517069,0.023713551,-0.11642025,0.105165325,0.29847366,-0.19651733,0.5965401,0.08343833,-0.18862782,-0.7059106,0.74459106,-0.03153203,-0.00859803,-0.32140332,0.23642752,0.3263765,-0.069973186,0.3291898,0.18071806,0.4021503,0.1695358,0.38691062,0.057579193,0.2137542,-0.0144545855,-0.4868846,-0.40036848,0.6675821,0.22823443,0.36450407,-0.90398806,-0.25899416,-0.06206255
1020,-0.282958,0.21787879,0.0838994,0.115748756,0.16264653,-0.7670516,0.22726974,0.32244527,-0.10365509,-0.15315412,-0.10441418,0.016498309,0.3052656,0.20291683,0.05239013,0.589703,-0.06053973,0.1302685,-0.05556449,-0.5867979,0.26968706,-0.43375054,-0.379932,-0.378017,-0.44762182,0.053452298,-0.27969682,-0.3085125,-0.30871323,-0.11025197,0.27629974,0.32942086,0.09303926,0.52841157,0.10770476,0.39541504,0.17458853,0.016518002,-0.28504628,-0.42407656,0.029389556,0.2650274,-0.46574348,-1.0098318,0.69135135,-0.21367036,0.105318956,-0.35209954,-0.069620505,-0.04586996,0.35385436,-0.30352455,-0.4042514,-0.46857622,0.28525865,-0.038276564,-0.5078433,-0.029982338,-0.41367,-0.5787873,-0.34302214,0.20377748,-0.36174902,0.109522775,0.12015047,-0.24451683,0.2972503,0.6783694,-0.28060037,0.66426986,-0.57747394,-0.3607877,0.5179551,0.168081,0.14071725,0.107566446,-0.024003379,-0.6154616,-0.9284991,0.10726293,0.15910476,-0.14400622,-0.5917979,0.9310062,-0.31767476,-0.34592134,-0.1690774,-0.04985563,-0.1058083,-0.11274913,0.44937035,0.1264289,-0.14540328,0.66585743,0.7126769,0.4396734,-0.15015076,0.5167407,0.30797783,0.27461594,0.009512309,0.49300653,0.07017023,-0.12234355,-0.3365641,-0.83512056,0.17855966,0.5270647,-0.12189668,-0.47522703,-0.17433907,-0.024204874,-0.6461557,-0.16525207,0.3588421,0.22026709,-0.3426714,-0.3378114,0.04966501,-0.30414885,-0.0060426975,0.74739534,0.30915955,-0.6785687,-0.26863885,0.23806979,-0.38418725,-0.50758654,-0.05177046,-0.04075916,-0.44123903,0.24808082,-0.049513713,0.18632483,-0.42321548,-0.049929,-0.56396365,-0.22705816,-0.35507205,-0.30315134,0.42988327,-0.10031792,0.33418378,-0.27604175,0.40724164,0.097822934,-0.3971236,0.16936338,0.10428359,0.4324452,-0.1395383,-0.62350476,0.1587183,0.11256135,-0.045311846,0.12590133,-0.1373737,-0.11328153,0.0788327,0.2498403,0.2041071,-0.013800164,0.1110655,0.16887686,-0.030912522,0.46512386,0.06952133,-0.41400343,-0.23133624,0.2018812,-0.47577202,-0.23998399,0.1736009,-1.0497721,0.1554414,0.4873841,-0.13258648,-0.095606305,0.24390616,0.048582982,0.6454442,0.35713524,-0.6903637,0.0047460906,0.3026097,-0.11928944,0.16765887,0.40652582,0.092417985,0.24408405,0.28243464,-0.35562497,-0.8972519,-0.40362617,0.26717502,-0.029627029,0.0770412,-0.20334898,0.028934587,-0.057129275
1021,0.010575116,0.015446256,-0.05602932,0.1617634,0.32963938,-0.4099711,0.14452381,0.55164796,0.018874466,0.17710704,0.09934997,-0.10378067,0.19721335,0.13613224,-0.22627057,-0.037186272,0.11414944,-0.14408034,0.26164714,-0.4045573,0.3322249,-0.28227752,0.16326594,-0.088857055,-0.18045251,0.07428911,-0.24478789,-0.16943213,-0.021679545,0.42995617,0.29671672,0.1467342,0.10671499,0.37804553,-0.079129964,0.4200798,0.16718209,0.0013803081,-0.17182848,-0.23462851,0.07686196,-0.10385553,0.09726609,-0.030673347,0.16444345,0.16962259,-0.009420416,-0.5039592,0.22957738,-0.18263225,-0.10534284,-0.2715658,0.066416234,0.20947832,0.13880485,-0.110006526,0.011780368,-0.02390428,-0.48428375,-0.07373282,-0.15915386,-0.062385753,-0.10222423,-0.29252145,-0.5436516,-0.23839195,0.34068105,0.4822125,-0.5494728,0.33607784,-0.43526846,-0.49879643,0.27813312,-0.08192864,-0.058373433,-0.22782491,0.09911819,-0.06285072,-0.36579138,0.13817331,-0.26032132,0.04212586,-0.32438794,0.52808017,-0.26093256,0.16743316,-0.23009568,0.40752333,-0.110193186,-0.23959109,0.4955118,0.036870815,0.04913151,0.12582648,0.30044073,0.29943678,0.16469842,0.06198106,0.06334418,0.06287868,-0.10284459,0.39837787,0.13072062,-0.15506975,-0.1381652,-0.21137811,0.42250583,-0.03700458,-0.0014500064,-0.34836757,0.16138612,-0.42858917,0.112406045,-0.4301058,-0.04725555,-0.3015333,0.10737093,-0.2901125,-0.025978105,-0.32293922,-0.26502755,0.66154194,-0.08940078,-0.122783475,-0.06459471,-0.045328382,-0.34839058,-0.22418751,-0.16958536,-0.40296796,0.03979329,0.2449842,-0.043370537,0.027448747,-0.19370371,0.36635906,-0.38059008,0.05853415,-0.19482212,-0.46716818,0.09948082,-0.510506,-0.4140078,-0.110527895,-0.19408207,0.044705678,-0.34221053,0.24561533,0.102372505,0.2649749,-0.09083993,-0.20135045,0.39138216,-0.0056356033,-0.18125445,0.46559265,0.14327453,-0.064678416,0.0927176,0.49591497,-0.054373004,-0.18924075,0.083510935,-0.12571521,-0.2379453,0.31684414,-0.16683045,-0.27455392,-0.16101474,-0.0042497604,-0.20614749,0.38496464,0.15438956,-0.47043473,0.18264465,0.12620255,-0.2698285,-0.061908323,0.09122797,0.24488494,-0.086722925,0.075045474,-0.17255978,0.029404808,0.35715988,0.35057482,-0.32035923,-0.12556748,0.6751046,-0.030350398,0.108521424,-0.29270622,-0.026667,-0.19163784,0.034330186,0.21592641,0.21486886,0.0113316085,0.11326994,-0.10374736
1026,-0.123826414,0.0014515384,-0.14123526,0.15072034,0.42323828,-0.48272303,0.21536669,0.5380596,-0.0075730877,0.28428972,0.14176477,0.0005485075,0.24333832,0.061694603,-0.32091317,-0.13916367,0.22120595,-0.2671541,0.36790028,-0.44824618,0.487632,-0.4425754,0.32197756,-0.09594013,-0.44978487,0.12061897,-0.29647186,-0.14487232,0.029286627,0.6270471,0.3842527,0.3000246,0.10155747,0.5291855,-0.048703022,0.57910234,-0.022123009,0.08189558,-0.21237421,-0.1830729,0.1771356,-0.069532275,0.13500434,-0.13184044,0.09557993,0.22447076,0.17973563,-0.56682336,0.2630876,-0.14201681,-0.14357917,-0.30296782,0.12802498,0.36079234,0.08922863,-0.07144292,0.010543213,0.11865399,-0.633858,-0.18564655,-0.1226487,-0.13250253,-0.12033066,-0.35312238,-0.63517785,-0.46477127,0.5583222,0.53679097,-0.61085707,0.44332248,-0.54345566,-0.7545497,0.31508452,-0.124189526,-0.114272185,-0.23154809,0.11975942,-0.048388112,-0.33371398,0.20277402,-0.31886935,0.14298962,-0.41274232,0.53647435,-0.381564,0.14459024,-0.36481518,0.47925606,-0.15389098,-0.21495903,0.69304454,-0.14567119,0.011040368,0.028670581,0.12999143,0.22793734,0.1486863,0.12310659,0.03506619,0.01912768,-0.04317044,0.3947967,0.11980422,-0.30810073,-0.06592493,-0.2858696,0.51296043,-0.26793474,0.082768336,-0.3222617,0.218293,-0.5280653,0.10038726,-0.5371537,-0.0910886,-0.38721034,0.07291807,-0.2519272,0.037969287,-0.2946497,-0.3290487,0.82683885,-0.10404202,-0.091968484,-0.09933252,-0.13459098,-0.45591518,-0.3614921,-0.057767376,-0.60257536,0.036607537,0.36786544,-0.09168592,0.037445165,-0.24114828,0.22223708,-0.46477726,0.13485868,-0.2096344,-0.6678738,-0.10300459,-0.68245906,-0.56603837,-0.12901102,-0.28743297,0.06819081,-0.39142582,0.355725,0.071288556,0.3534881,-0.12891093,-0.23740734,0.5579414,-0.0007398558,-0.15081427,0.5058556,0.23385227,-0.25663725,0.063389525,0.565422,-0.22175312,-0.23430315,0.075206466,-0.2217193,-0.3659461,0.36073658,-0.34160438,-0.32785067,-0.25731146,-0.069541685,-0.18515962,0.4821785,0.2991544,-0.59110504,0.06916825,0.10218723,-0.42746478,-0.1334535,0.12527846,0.20939249,-0.1721273,0.078915715,-0.19456728,-0.015808059,0.4558273,0.38146916,-0.5162183,-0.19692363,0.8030988,-0.016260775,0.09467805,-0.43356732,-0.07384692,-0.41390532,0.052250307,0.38954005,0.26236686,0.1259566,0.044630956,-0.17666078
